Group,Count,Owner,Parent.int_groups,Register,Field,Path,Name,Type,Allow during port up,"Flags for SW
ignore_all
ignore_once
none",Severity,,info (I) action (default is none),I->E count thresh,,error (E) action (default is count),Error->Fatal count threshold,Description or Action in case of Fatal,,vs. Capri,,fatal (F) action (default is reset),1st,Line,Key
txs,1,Louis,txs.txs,int_srams_ecc,tmr_cnt_uncorrectable,txs.txs.int_srams_ecc,int_srams_ecc.tmr_cnt_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,1094,int_srams_ecctmr_cnt_uncorrectabletxs.txs.int_srams_eccint_srams_ecc.tmr_cnt_uncorrectable
txs,1,Louis,txs.txs,int_tmr,ftmr_ctime_wrap,txs.txs.int_tmr,int_tmr.ftmr_ctime_wrap,,,-,error (E),,n/a,n/a,,,,,,,,,,1095,int_tmrftmr_ctime_wraptxs.txs.int_tmrint_tmr.ftmr_ctime_wrap
txs,1,Louis,txs.txs,int_tmr,ftmr_fifo_efull,txs.txs.int_tmr,int_tmr.ftmr_fifo_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1096,int_tmrftmr_fifo_efulltxs.txs.int_tmrint_tmr.ftmr_fifo_efull
txs,1,Louis,txs.txs,int_tmr,ftmr_fifo_ovf,txs.txs.int_tmr,int_tmr.ftmr_fifo_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1097,int_tmrftmr_fifo_ovftxs.txs.int_tmrint_tmr.ftmr_fifo_ovf
txs,1,Louis,txs.txs,int_tmr,ftmr_key_not_found,txs.txs.int_tmr,int_tmr.ftmr_key_not_found,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1098,int_tmrftmr_key_not_foundtxs.txs.int_tmrint_tmr.ftmr_key_not_found
txs,1,Louis,txs.txs,int_tmr,ftmr_key_not_push,txs.txs.int_tmr,int_tmr.ftmr_key_not_push,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1099,int_tmrftmr_key_not_pushtxs.txs.int_tmrint_tmr.ftmr_key_not_push
txs,1,Louis,txs.txs,int_tmr,ftmr_push_out_of_wheel,txs.txs.int_tmr,int_tmr.ftmr_push_out_of_wheel,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1100,int_tmrftmr_push_out_of_wheeltxs.txs.int_tmrint_tmr.ftmr_push_out_of_wheel
txs,1,Louis,txs.txs,int_tmr,ftmr_stall,txs.txs.int_tmr,int_tmr.ftmr_stall,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1101,int_tmrftmr_stalltxs.txs.int_tmrint_tmr.ftmr_stall
txs,1,Louis,txs.txs,int_tmr,stmr_ctime_wrap,txs.txs.int_tmr,int_tmr.stmr_ctime_wrap,,,-,error (E),,n/a,n/a,,,,,,,,,,1102,int_tmrstmr_ctime_wraptxs.txs.int_tmrint_tmr.stmr_ctime_wrap
txs,1,Louis,txs.txs,int_tmr,stmr_fifo_efull,txs.txs.int_tmr,int_tmr.stmr_fifo_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1103,int_tmrstmr_fifo_efulltxs.txs.int_tmrint_tmr.stmr_fifo_efull
txs,1,Louis,txs.txs,int_tmr,stmr_fifo_ovf,txs.txs.int_tmr,int_tmr.stmr_fifo_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1104,int_tmrstmr_fifo_ovftxs.txs.int_tmrint_tmr.stmr_fifo_ovf
txs,1,Louis,txs.txs,int_tmr,stmr_key_not_found,txs.txs.int_tmr,int_tmr.stmr_key_not_found,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1105,int_tmrstmr_key_not_foundtxs.txs.int_tmrint_tmr.stmr_key_not_found
txs,1,Louis,txs.txs,int_tmr,stmr_key_not_push,txs.txs.int_tmr,int_tmr.stmr_key_not_push,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1106,int_tmrstmr_key_not_pushtxs.txs.int_tmrint_tmr.stmr_key_not_push
txs,1,Louis,txs.txs,int_tmr,stmr_push_out_of_wheel,txs.txs.int_tmr,int_tmr.stmr_push_out_of_wheel,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1107,int_tmrstmr_push_out_of_wheeltxs.txs.int_tmrint_tmr.stmr_push_out_of_wheel
txs,1,Louis,txs.txs,int_tmr,stmr_stall,txs.txs.int_tmr,int_tmr.stmr_stall,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1108,int_tmrstmr_stalltxs.txs.int_tmrint_tmr.stmr_stall
txs,1,Louis,txs.txs,int_tmr,tmr_bid_err,txs.txs.int_tmr,int_tmr.tmr_bid_err,,,-,error (E),,n/a,n/a,,,,,,,,,,1109,int_tmrtmr_bid_errtxs.txs.int_tmrint_tmr.tmr_bid_err
txs,1,Louis,txs.txs,int_tmr,tmr_bresp_err,txs.txs.int_tmr,int_tmr.tmr_bresp_err,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1110,int_tmrtmr_bresp_errtxs.txs.int_tmrint_tmr.tmr_bresp_err
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_byp_ovf,txs.txs.int_tmr,int_tmr.tmr_hbm_byp_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1111,int_tmrtmr_hbm_byp_ovftxs.txs.int_tmrint_tmr.tmr_hbm_byp_ovf
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_byp_pending_efull,txs.txs.int_tmr,int_tmr.tmr_hbm_byp_pending_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1112,int_tmrtmr_hbm_byp_pending_efulltxs.txs.int_tmrint_tmr.tmr_hbm_byp_pending_efull
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_byp_wtag_wrap,txs.txs.int_tmr,int_tmr.tmr_hbm_byp_wtag_wrap,,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1113,int_tmrtmr_hbm_byp_wtag_wraptxs.txs.int_tmrint_tmr.tmr_hbm_byp_wtag_wrap
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_rd_pending_efull,txs.txs.int_tmr,int_tmr.tmr_hbm_rd_pending_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1114,int_tmrtmr_hbm_rd_pending_efulltxs.txs.int_tmrint_tmr.tmr_hbm_rd_pending_efull
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_re_efull,txs.txs.int_tmr,int_tmr.tmr_hbm_re_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1115,int_tmrtmr_hbm_re_efulltxs.txs.int_tmrint_tmr.tmr_hbm_re_efull
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_we_efull,txs.txs.int_tmr,int_tmr.tmr_hbm_we_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1116,int_tmrtmr_hbm_we_efulltxs.txs.int_tmrint_tmr.tmr_hbm_we_efull
txs,1,Louis,txs.txs,int_tmr,tmr_hbm_wr_pending_efull,txs.txs.int_tmr,int_tmr.tmr_hbm_wr_pending_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1117,int_tmrtmr_hbm_wr_pending_efulltxs.txs.int_tmrint_tmr.tmr_hbm_wr_pending_efull
txs,1,Louis,txs.txs,int_tmr,tmr_rd_txfifo_ovf,txs.txs.int_tmr,int_tmr.tmr_rd_txfifo_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1118,int_tmrtmr_rd_txfifo_ovftxs.txs.int_tmrint_tmr.tmr_rd_txfifo_ovf
txs,1,Louis,txs.txs,int_tmr,tmr_rejct_drb_efull,txs.txs.int_tmr,int_tmr.tmr_rejct_drb_efull,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1119,int_tmrtmr_rejct_drb_efulltxs.txs.int_tmrint_tmr.tmr_rejct_drb_efull
txs,1,Louis,txs.txs,int_tmr,tmr_rejct_drb_ovf,txs.txs.int_tmr,int_tmr.tmr_rejct_drb_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1120,int_tmrtmr_rejct_drb_ovftxs.txs.int_tmrint_tmr.tmr_rejct_drb_ovf
txs,1,Louis,txs.txs,int_tmr,tmr_rid_empty,txs.txs.int_tmr,int_tmr.tmr_rid_empty,,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1121,int_tmrtmr_rid_emptytxs.txs.int_tmrint_tmr.tmr_rid_empty
txs,1,Louis,txs.txs,int_tmr,tmr_rid_err,txs.txs.int_tmr,int_tmr.tmr_rid_err,,,-,error (E),,n/a,n/a,,,,,,,,,,1122,int_tmrtmr_rid_errtxs.txs.int_tmrint_tmr.tmr_rid_err
txs,1,Louis,txs.txs,int_tmr,tmr_rresp_err,txs.txs.int_tmr,int_tmr.tmr_rresp_err,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1123,int_tmrtmr_rresp_errtxs.txs.int_tmrint_tmr.tmr_rresp_err
txs,1,Louis,txs.txs,int_tmr,tmr_state_fifo_ovf,txs.txs.int_tmr,int_tmr.tmr_state_fifo_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1124,int_tmrtmr_state_fifo_ovftxs.txs.int_tmrint_tmr.tmr_state_fifo_ovf
txs,1,Louis,txs.txs,int_tmr,tmr_wid_empty,txs.txs.int_tmr,int_tmr.tmr_wid_empty,,,-,info (I),,n/a,n/a,,n/a,n/a,"Info only, no action",,,,,,1125,int_tmrtmr_wid_emptytxs.txs.int_tmrint_tmr.tmr_wid_empty
txs,1,Louis,txs.txs,int_tmr,tmr_wr_txfifo_ovf,txs.txs.int_tmr,int_tmr.tmr_wr_txfifo_ovf,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,,,,,,,1126,int_tmrtmr_wr_txfifo_ovftxs.txs.int_tmrint_tmr.tmr_wr_txfifo_ovf
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_err,bresp_error_#,pcr.stg[#].int_err,int_err.bresp_error_#,bad_addr,,,fatal (F),,n/a,n/a,,n/a,n/a,"write error response from memwr (st) or tblwr, most likely a bad address from MPU program",,added,,,1,475,int_errbresp_error_#pcr.stg[#].int_errint_err.bresp_error_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_err,double_exception_#,pcr.stg[#].int_err,int_err.double_exception_#,mpu_code,,,fatal (F),,n/a,n/a,,n/a,n/a,MPU exception handler encountered an exception.,,added,,,1,476,int_errdouble_exception_#pcr.stg[#].int_errint_err.double_exception_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_err,illegal_op_#,pcr.stg[#].int_err,int_err.illegal_op_#,mpu_code,,,fatal (F),,n/a,n/a,,n/a,n/a,"MPU tries to execute an opcode which could not be decoded. Probably jump to bad address, or problem with MPU program loader.",,added,,,1,477,int_errillegal_op_#pcr.stg[#].int_errint_err.illegal_op_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_err,max_inst_#,pcr.stg[#].int_err,int_err.max_inst_#,mpu_code,,,fatal (F),,n/a,n/a,,n/a,n/a,"MPU program exceeded maximum instruciton count (default set to 1000), could be an infinite loop or a very long MPU program (if later, increase max_inst cfg)",,added,,,1,478,int_errmax_inst_#pcr.stg[#].int_errint_err.max_inst_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_info,mpu_stop_#,pcr.stg[#].int_info,int_info.mpu_stop_#,debug,,,fatal (F),,n/a,n/a,,n/a,n/a,MPU stopped due to debug instruciton or watchpoint,,added,,,1,479,int_infompu_stop_#pcr.stg[#].int_infoint_info.mpu_stop_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_info,mpu_watch_data_#,pcr.stg[#].int_info,int_info.mpu_watch_data_#,debug,,,info (I),,none,n/a,,n/a,n/a,MPU hit watch_data condition,,added,,,1,480,int_infompu_watch_data_#pcr.stg[#].int_infoint_info.mpu_watch_data_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_info,mpu_watch_pc_#,pcr.stg[#].int_info,int_info.mpu_watch_pc_#,debug,,,info (I),,none,n/a,,n/a,n/a,MPU hit watch_pc condition (matched watch instruction address),,added,,,1,481,int_infompu_watch_pc_#pcr.stg[#].int_infoint_info.mpu_watch_pc_#
p4,32,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_info,trace_full_#,pcr.stg[#].int_info,int_info.trace_full_#,debug,,,info (I),,none,n/a,,n/a,n/a,"trace memory set to not wrap, trace memory full",,added,,,1,482,int_infotrace_full_#pcr.stg[#].int_infoint_info.trace_full_#
p4,8,Mike,pcr.stg[#] / pct.stg[#] / sge.stg[#] / sgi.stg[#] / xg.stg[#],int_sdp,sdp,pcr.stg[#].int_sdp,int_sdp.sdp,,,,fatal (F),,n/a,n/a,,n/a,n/a,SDP memory ECC error or framing error; record interrupt details,,added,,,1,483,int_sdpsdppcr.stg[#].int_sdpint_sdp.sdp
memory,2,Vinod,pb.pbc.axi_filter,int_filter,axi_freeze,pb.pbc.axi_filter.int_filter,int_filter.axi_freeze,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,410,int_filteraxi_freezepb.pbc.axi_filter.int_filterint_filter.axi_freeze
memory,2,Vinod,pb.pbc.axi_filter,int_filter,axi_int_filter,pb.pbc.axi_filter.int_filter,int_filter.axi_int_filter,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,411,int_filteraxi_int_filterpb.pbc.axi_filter.int_filterint_filter.axi_int_filter
memory,2,Vinod,pb.pbc.axi_filter,int_filter,read_response_err,pb.pbc.axi_filter.int_filter,int_filter.read_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,412,int_filterread_response_errpb.pbc.axi_filter.int_filterint_filter.read_response_err
memory,2,Vinod,pb.pbc.axi_filter,int_filter,response_log_timeout_err,pb.pbc.axi_filter.int_filter,int_filter.response_log_timeout_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,413,int_filterresponse_log_timeout_errpb.pbc.axi_filter.int_filterint_filter.response_log_timeout_err
memory,2,Vinod,pb.pbc.axi_filter,int_filter,write_response_err,pb.pbc.axi_filter.int_filter,int_filter.write_response_err,axifilter,,,error (E),,n/a,n/a,,n/a,0->1,"Debug only, when filters are armed, check that filters are not armed in production",,added,,,axifilter,414,int_filterwrite_response_errpb.pbc.axi_filter.int_filterint_filter.write_response_err
memory,1,Vinod,pb.pbc,int_axi_err_rsp,ts,pb.pbc.int_axi_err_rsp,int_axi_err_rsp.ts,axi,,,fatal (F),,n/a,n/a,,n/a,n/a,AXI error response not expected and handled,,added,,,1,415,int_axi_err_rsptspb.pbc.int_axi_err_rspint_axi_err_rsp.ts
memory,2,Vinod,pb.pbc,int_credit_underflow,port_#,pb.pbc.int_credit_underflow,int_credit_underflow.port_#,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Software Error,,,,,,416,int_credit_underflowport_#pb.pbc.int_credit_underflowint_credit_underflow.port_#
memory,2,Vinod,pb.pbc,int_ecc_desc_#,correctable,pb.pbc.int_ecc_desc_#,int_ecc_desc_#.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,417,int_ecc_desc_#correctablepb.pbc.int_ecc_desc_#int_ecc_desc_#.correctable
memory,2,Vinod,pb.pbc,int_ecc_desc_#,uncorrectable,pb.pbc.int_ecc_desc_#,int_ecc_desc_#.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,418,int_ecc_desc_#uncorrectablepb.pbc.int_ecc_desc_#int_ecc_desc_#.uncorrectable
memory,2,Vinod,pb.pbc,int_ecc_fc_#,correctable,pb.pbc.int_ecc_fc_#,int_ecc_fc_#.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,419,int_ecc_fc_#correctablepb.pbc.int_ecc_fc_#int_ecc_fc_#.correctable
memory,2,Vinod,pb.pbc,int_ecc_fc_#,uncorrectable,pb.pbc.int_ecc_fc_#,int_ecc_fc_#.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,420,int_ecc_fc_#uncorrectablepb.pbc.int_ecc_fc_#int_ecc_fc_#.uncorrectable
memory,2,Vinod,pb.pbc,int_ecc_ll_#,correctable,pb.pbc.int_ecc_ll_#,int_ecc_ll_#.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,421,int_ecc_ll_#correctablepb.pbc.int_ecc_ll_#int_ecc_ll_#.correctable
memory,2,Vinod,pb.pbc,int_ecc_ll_#,uncorrectable,pb.pbc.int_ecc_ll_#,int_ecc_ll_#.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,422,int_ecc_ll_#uncorrectablepb.pbc.int_ecc_ll_#int_ecc_ll_#.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_nc,correctable,pb.pbc.int_ecc_nc,int_ecc_nc.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,423,int_ecc_nccorrectablepb.pbc.int_ecc_ncint_ecc_nc.correctable
memory,1,Vinod,pb.pbc,int_ecc_nc,uncorrectable,pb.pbc.int_ecc_nc,int_ecc_nc.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,424,int_ecc_ncuncorrectablepb.pbc.int_ecc_ncint_ecc_nc.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_oq_bx,correctable,pb.pbc.int_ecc_oq_bx,int_ecc_oq_bx.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,425,int_ecc_oq_bxcorrectablepb.pbc.int_ecc_oq_bxint_ecc_oq_bx.correctable
memory,1,Vinod,pb.pbc,int_ecc_oq_bx,uncorrectable,pb.pbc.int_ecc_oq_bx,int_ecc_oq_bx.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,426,int_ecc_oq_bxuncorrectablepb.pbc.int_ecc_oq_bxint_ecc_oq_bx.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_pack,correctable,pb.pbc.int_ecc_pack,int_ecc_pack.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,427,int_ecc_packcorrectablepb.pbc.int_ecc_packint_ecc_pack.correctable
memory,1,Vinod,pb.pbc,int_ecc_pack_rpl,correctable,pb.pbc.int_ecc_pack_rpl,int_ecc_pack_rpl.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,428,int_ecc_pack_rplcorrectablepb.pbc.int_ecc_pack_rplint_ecc_pack_rpl.correctable
memory,1,Vinod,pb.pbc,int_ecc_pack_rpl,uncorrectable,pb.pbc.int_ecc_pack_rpl,int_ecc_pack_rpl.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,429,int_ecc_pack_rpluncorrectablepb.pbc.int_ecc_pack_rplint_ecc_pack_rpl.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_pack,uncorrectable,pb.pbc.int_ecc_pack,int_ecc_pack.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,430,int_ecc_packuncorrectablepb.pbc.int_ecc_packint_ecc_pack.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_port_mon,in_correctable,pb.pbc.int_ecc_port_mon,int_ecc_port_mon.in_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,431,int_ecc_port_monin_correctablepb.pbc.int_ecc_port_monint_ecc_port_mon.in_correctable
memory,1,Vinod,pb.pbc,int_ecc_port_mon,in_uncorrectable,pb.pbc.int_ecc_port_mon,int_ecc_port_mon.in_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,432,int_ecc_port_monin_uncorrectablepb.pbc.int_ecc_port_monint_ecc_port_mon.in_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_port_mon,out_correctable,pb.pbc.int_ecc_port_mon,int_ecc_port_mon.out_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,433,int_ecc_port_monout_correctablepb.pbc.int_ecc_port_monint_ecc_port_mon.out_correctable
memory,1,Vinod,pb.pbc,int_ecc_port_mon,out_uncorrectable,pb.pbc.int_ecc_port_mon,int_ecc_port_mon.out_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,434,int_ecc_port_monout_uncorrectablepb.pbc.int_ecc_port_monint_ecc_port_mon.out_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_rc,correctable,pb.pbc.int_ecc_rc,int_ecc_rc.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,435,int_ecc_rccorrectablepb.pbc.int_ecc_rcint_ecc_rc.correctable
memory,1,Vinod,pb.pbc,int_ecc_rc,uncorrectable,pb.pbc.int_ecc_rc,int_ecc_rc.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,436,int_ecc_rcuncorrectablepb.pbc.int_ecc_rcint_ecc_rc.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_rwr,correctable,pb.pbc.int_ecc_rwr,int_ecc_rwr.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,437,int_ecc_rwrcorrectablepb.pbc.int_ecc_rwrint_ecc_rwr.correctable
memory,1,Vinod,pb.pbc,int_ecc_rwr,uncorrectable,pb.pbc.int_ecc_rwr,int_ecc_rwr.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,438,int_ecc_rwruncorrectablepb.pbc.int_ecc_rwrint_ecc_rwr.uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_sideband,bx_correctable,pb.pbc.int_ecc_sideband,int_ecc_sideband.bx_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,Hardware Error,,added,,send chip to Avago,1,439,int_ecc_sidebandbx_correctablepb.pbc.int_ecc_sidebandint_ecc_sideband.bx_correctable
memory,1,Vinod,pb.pbc,int_ecc_sideband,bx_uncorrectable,pb.pbc.int_ecc_sideband,int_ecc_sideband.bx_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,added,,send chip to Avago,1,440,int_ecc_sidebandbx_uncorrectablepb.pbc.int_ecc_sidebandint_ecc_sideband.bx_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_sideband,pck_correctable,pb.pbc.int_ecc_sideband,int_ecc_sideband.pck_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,441,int_ecc_sidebandpck_correctablepb.pbc.int_ecc_sidebandint_ecc_sideband.pck_correctable
memory,1,Vinod,pb.pbc,int_ecc_sideband,pck_uncorrectable,pb.pbc.int_ecc_sideband,int_ecc_sideband.pck_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,442,int_ecc_sidebandpck_uncorrectablepb.pbc.int_ecc_sidebandint_ecc_sideband.pck_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_sideband,rwr_correctable,pb.pbc.int_ecc_sideband,int_ecc_sideband.rwr_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,443,int_ecc_sidebandrwr_correctablepb.pbc.int_ecc_sidebandint_ecc_sideband.rwr_correctable
memory,1,Vinod,pb.pbc,int_ecc_sideband,rwr_uncorrectable,pb.pbc.int_ecc_sideband,int_ecc_sideband.rwr_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,444,int_ecc_sidebandrwr_uncorrectablepb.pbc.int_ecc_sidebandint_ecc_sideband.rwr_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_sideband,rxd_correctable,pb.pbc.int_ecc_sideband,int_ecc_sideband.rxd_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,445,int_ecc_sidebandrxd_correctablepb.pbc.int_ecc_sidebandint_ecc_sideband.rxd_correctable
memory,1,Vinod,pb.pbc,int_ecc_sideband,rxd_uncorrectable,pb.pbc.int_ecc_sideband,int_ecc_sideband.rxd_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,446,int_ecc_sidebandrxd_uncorrectablepb.pbc.int_ecc_sidebandint_ecc_sideband.rxd_uncorrectable
memory,1,Vinod,pb.pbc,int_ecc_uc,correctable,pb.pbc.int_ecc_uc,int_ecc_uc.correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,447,int_ecc_uccorrectablepb.pbc.int_ecc_ucint_ecc_uc.correctable
memory,1,Vinod,pb.pbc,int_ecc_uc,uncorrectable,pb.pbc.int_ecc_uc,int_ecc_uc.uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,send chip to Avago,,448,int_ecc_ucuncorrectablepb.pbc.int_ecc_ucint_ecc_uc.uncorrectable
